Address,Adopter,Archived,Chlorosis,City,Client Site,Code,Common Name,Community,Crown Condition,Crown Dieback,Crown Exposure,Crown Light Exposure,Cultivar,Date Added,Date Planted,DBH,DBH Range,DBH Stem 1,DBH Stem 2,DBH Stem 3,DBH Stem 4,DBH Stem 5,DBH Stem 6,Email,Family,Genus,Geometry,Has Ecobenefits,Height Range,Height To Crown,Inspection Cycle,Last Inspection,Last Modified,Last Modified User,Latin Name,Latitude,Longitude,Lower Trunk Damage,Main Partner,Mulching,Next Inspection,Number of Stems (Multi Calc),Nursery,Other Damage,Phone,Planting Status,Positive Contact at planting?,Primary Grant Funder,Primary ID,Project Name,Project Specific Funder,Pruning,Reinventory Caliper,Reinventory Condition,Reinventory DBH,Root Flare,Season,Site Type,Staking,Status,Tag,Tree Height (Estimated),Tree Id,Tree Work-Other,Tree Work-PHC,Tree Work-Pruning,User 
,,No,,,TK Inventory,AEHI,Horsechestnut,,Good,,,,,,,36,>30in,,,,,,,,,Aesculus,0101000020110F000060F58FE8709862C1085B255E22925341,Yes,N/A,,,,,,Aesculus hippocastanum,41.79537999999999,-87.5802,,,,,,,,,,,,187183,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,GLTR,Honey locust,,Good,,,,,,,36,>30in,,,,,,,,,Gleditsia,0101000020110F0000B9653A8F689862C1286E95FE21925341,Yes,N/A,,,,,,Gleditsia triacanthos,41.79537,-87.5796,,,,,,,,,,,,187182,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ACSA2,Sugar maple,,Good,,,,,,,3,3-6in,,,,,,,,,Acer,0101000020110F000036DCC7BA4C9862C13E82059F21925341,Yes,N/A,,,,,,Acer saccharum,41.79535999999999,-87.5776,,,,,,,,,,,,187181,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ULS,Elm,,Poor,,,,,,,12,12-18in,,,,,,,,,Ulmus,0101000020110F0000DC6B1D14559862C15C6D77461B925341,Yes,N/A,,,,,,Ulmus,41.795190000000005,-87.5782,,,,,,,,,,,,187180,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,CECA,Eastern redbud,,Good,,,,,,,6,6-12in,,,,,,,,,Cercis,0101000020110F00006A468FDC579862C12812D98A17925341,Yes,N/A,,,,,,Cercis canadensis,41.795089999999995,-87.5784,,,,,,,,,,,,187179,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,CR,Hawthorn,,Fair,,,,,,,3,3-6in,,,,,,,,,Crataegus,0101000020110F00007178012B679862C18A27D57C23925341,Yes,N/A,,,,,,Crataegus,41.79540999999998,-87.5795,,,,,,,,,,,,187178,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ACRU,Red maple,,Fair,,,,,,,12,12-18in,,,,,,,,,Acer,0101000020110F0000DC6B1D14559862C1085B255E22925341,Yes,N/A,,,,,,Acer rubrum,41.79537999999999,-87.5782,,,,,,,,,,,,187177,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,CR,Hawthorn,,Good,,,,,,,12,12-18in,,,,,,,,,Crataegus,0101000020110F000068270237809862C19F7452A76C925341,Yes,N/A,,,,,,Crataegus,41.79737,-87.5813,,,,,,,,,,,,187176,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,PODE,Eastern cottonwood,,Good,,,,,,,36,>30in,,,,,,,,,Populus,0101000020110F000068270237809862C1E71631E86B925341,Yes,N/A,,,,,,Populus deltoides,41.79735,-87.5813,,,,,,,,,,,,187175,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,MA2,Crabapple,,Poor,,,,,,,3,3-6in,,,,,,,,,Malus,0101000020110F000011D6E435609862C12A7A325263925341,Yes,N/A,,,,,,Malus,41.79712,-87.579,,,,,,,,,,,,187174,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,MA2,Crabapple,,Good,,,,,,,6,6-12in,,,,,,,,,Malus,0101000020110F000033BD3A15759862C13A73089A5C925341,Yes,N/A,,,,,,Malus,41.79694,-87.5805,,,,,,,,,,,,187173,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,CR,Hawthorn,,Poor,,,,,,,3,3-6in,,,,,,,,,Crataegus,0101000020110F00008C2DE5BB6C9862C163DCC52020925341,Yes,N/A,,,,,,Crataegus,41.795319999999975,-87.5799,,,,,,,,,,,,187172,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ACSA2,Sugar maple,,Good,,,,,,,12,12-18in,,,,,,,,,Acer,0101000020110F00003D0E3A095C9862C12812D98A17925341,Yes,N/A,,,,,,Acer saccharum,41.795089999999995,-87.5787,,,,,,,,,,,,187171,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,GLTR,Honey locust,,Dead,,,,,,,1,0-3in,,,,,,,,,Gleditsia,0101000020110F000060F58FE8709862C10E09BAB85D925341,Yes,N/A,,,,,,Gleditsia triacanthos,41.796969999999995,-87.5802,,,,,,,,,,,,187170,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,PINI,Austrian pine,,Dead,,,,,,,12,12-18in,,,,,,,,,Pinus,0101000020110F00005091AB4B529862C101700D0454925341,Yes,N/A,,,,,,Pinus nigra,41.79670999999998,-87.578,,,,,,,,,,,,187169,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,PINI,Austrian pine,,Dead,,,,,,,12,12-18in,,,,,,,,,Pinus,0101000020110F00005091AB4B529862C128017DA453925341,Yes,N/A,,,,,,Pinus nigra,41.79669999999998,-87.578,,,,,,,,,,,,187168,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,PINI,Austrian pine,,Dead,,,,,,,12,12-18in,,,,,,,,,Pinus,0101000020110F0000967EE4AF539862C14893EC4453925341,Yes,N/A,,,,,,Pinus nigra,41.79668999999998,-87.5781,,,,,,,,,,,,187167,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,PINI,Austrian pine,,Dead,,,,,,,12,12-18in,,,,,,,,,Pinus,0101000020110F0000967EE4AF539862C1894F3B2652925341,Yes,N/A,,,,,,Pinus nigra,41.79665999999999,-87.5781,,,,,,,,,,,,187166,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,PINI,Austrian pine,,Dead,,,,,,,12,12-18in,,,,,,,,,Pinus,0101000020110F000009A472E7509862C18CADF9A750925341,Yes,N/A,,,,,,Pinus nigra,41.796619999999976,-87.5779,,,,,,,,,,,,187165,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,TICO,Littleleaf linden,,Good,,,,,,,12,12-18in,,,,,,,,,Tilia,0101000020110F000084FB726D5D9862C1C69FD6831D925341,Yes,N/A,,,,,,Tilia cordata,41.79524999999999,-87.5788,,,,,,,,,,,,187164,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,PINI,Austrian pine,,Dead,,,,,,,12,12-18in,,,,,,,,,Pinus,0101000020110F00006C651C822F9862C1B0FBBB9A40925341,Yes,N/A,,,,,,Pinus nigra,41.79618999999998,-87.5755,,,,,,,,,,,,187163,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,PYCA,Callery pear,,Dead,,,,,,,1,0-3in,,,,,,,,,Pyrus,0101000020110F0000F93F8E4A329862C129A25A5D3E925341,Yes,N/A,,,,,,Pyrus calleryana,41.79613000000001,-87.5757,,,,,,,,,,,,187162,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,CR,Hawthorn,,Dead,,,,,,,6,6-12in,,,,,,,,,Crataegus,0101000020110F0000B9653A8F689862C18AB194F727925341,Yes,N/A,,,,,,Crataegus,41.79553000000001,-87.5796,,,,,,,,,,,,187161,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,MA2,Crabapple,,Dead,,,,,,,3,3-6in,,,,,,,,,Malus,0101000020110F0000C2B639834F9862C16FBB743827925341,Yes,N/A,,,,,,Malus,41.79550999999999,-87.5778,,,,,,,,,,,,187160,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,,Unknown; Broadleaf Deciduous,,Dead,,,,,,,12,12-18in,,,,,,,,,,0101000020110F000013F571DB379862C1BB37451D23925341,No,N/A,,,,,,,41.79539999999999,-87.5761,,,,,,,,,,,,187159,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,OSVI,American hophornbeam,,Dead,,,,,,,6,6-12in,,,,,,,,,Ostrya,0101000020110F00005091AB4B529862C13E82059F21925341,Yes,N/A,,,,,,Ostrya virginiana,41.79535999999999,-87.578,,,,,,,,,,,,187158,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ACRU,Red maple,,Dead,,,,,,,12,12-18in,,,,,,,,,Acer,0101000020110F0000967EE4AF539862C15397753F21925341,Yes,N/A,,,,,,Acer rubrum,41.79535,-87.5781,,,,,,,,,,,,187157,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,CR,Hawthorn,,Poor,,,,,,,3,3-6in,,,,,,,,,Crataegus,0101000020110F00008C2DE5BB6C9862C1DAD174FC75925341,Yes,N/A,,,,,,Crataegus,41.79762,-87.5799,,,,,,,,,,,,187156,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,TIAM,American linden,,Good,,,,,,,1,0-3in,,,,,,,,,Tilia,0101000020110F0000E59D8F62649862C1FFEF25856E925341,Yes,N/A,,,,,,Tilia americana,41.79741999999999,-87.5793,,,,,,,,,,,,187155,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ACSA2,Sugar maple,,Good,,,,,,,12,12-18in,,,,,,,,,Acer,0101000020110F00009EB056FE629862C1FFEF25856E925341,Yes,N/A,,,,,,Acer saccharum,41.79741999999999,-87.5792,,,,,,,,,,,,187154,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,MA2,Crabapple,,Poor,,,,,,,3,3-6in,,,,,,,,,Malus,0101000020110F00008E4C7261449862C122CA917148925341,Yes,N/A,,,,,,Malus,41.796400000000006,-87.577,,,,,,,,,,,,187153,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,GLTR,Honey locust,,Poor,,,,,,,12,12-18in,,,,,,,,,Gleditsia,0101000020110F000074978ED03E9862C1002A71B247925341,Yes,N/A,,,,,,Gleditsia triacanthos,41.79638,-87.5766,,,,,,,,,,,,187152,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,PRSE1,Black cherry,,Poor,,,,,,,6,6-12in,,,,,,,,,Prunus,0101000020110F00004E721EA67A9862C16A781DD842925341,Yes,N/A,,,,,,Prunus serotina,41.79624999999999,-87.5809,,,,,,,,,,,,187151,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,TIAM,American linden,,Good,,,,,,,12,12-18in,,,,,,,,,Tilia,0101000020110F000033BD3A15759862C149BBAD3743925341,Yes,N/A,,,,,,Tilia americana,41.79625999999998,-87.5805,,,,,,,,,,,,187150,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ULS,Elm,,Good,,,,,,,3,3-6in,,,,,,,,,Ulmus,0101000020110F0000D21A1E206E9862C16AC2BE2255925341,Yes,N/A,,,,,,Ulmus,41.79673999999999,-87.58,,,,,,,,,,,,187149,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,GYDI,Kentucky coffeetree,,Poor,,,,,,,1,0-3in,,,,,,,,,Gymnocladus,0101000020110F000061141D8E489862C1C1AA9FD445925341,Yes,N/A,,,,,,Gymnocladus dioicus,41.796329999999976,-87.5773,,,,,,,,,,,,187148,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ACSA1,Silver maple,,Good,,,,,,,3,3-6in,,,,,,,,,Acer,0101000020110F000060F58FE8709862C16AC2BE2255925341,Yes,N/A,,,,,,Acer saccharinum,41.79673999999999,-87.5802,,,,,,,,,,,,187147,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ULPU,Siberian elm,,Good,,,,,,,12,12-18in,,,,,,,,,Ulmus,0101000020110F0000CBE8ABD15E9862C1A1502EC354925341,Yes,N/A,,,,,,Ulmus pumila,41.796729999999975,-87.5789,,,,,,,,,,,,187146,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ACSA2,Sugar maple,,Good,,,,,,,3,3-6in,,,,,,,,,Acer,0101000020110F000060F58FE8709862C1A1502EC354925341,Yes,N/A,,,,,,Acer saccharum,41.796729999999975,-87.5802,,,,,,,,,,,,187145,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ACSA2,Sugar maple,,Good,,,,,,,12,12-18in,,,,,,,,,Acer,0101000020110F000084FB726D5D9862C1D5DF9D6354925341,Yes,N/A,,,,,,Acer saccharum,41.79671999999999,-87.5788,,,,,,,,,,,,187144,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ULS,Elm,,Good,,,,,,,1,0-3in,,,,,,,,,Ulmus,0101000020110F000036DCC7BA4C9862C101700D0454925341,Yes,N/A,,,,,,Ulmus,41.79670999999998,-87.5776,,,,,,,,,,,,187143,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ACGI,Amur Maple,,Good,,,,,,,12,12-18in,,,,,,,,,Acer,0101000020110F0000EEEE8E564B9862C128017DA453925341,Yes,N/A,,,,,,Acer ginnala,41.79669999999998,-87.5775,,,,,,,,,,,,187142,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ACSA2,Sugar maple,,Fair,,,,,,,12,12-18in,,,,,,,,,Acer,0101000020110F00003D0E3A095C9862C101700D0454925341,Yes,N/A,,,,,,Acer saccharum,41.79670999999998,-87.5787,,,,,,,,,,,,187141,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,GLTR,Honey locust,,Good,,,,,,,24,24-30in,,,,,,,,,Gleditsia,0101000020110F0000C097ACDD779862C1371BB8294F925341,Yes,N/A,,,,,,Gleditsia triacanthos,41.796580000000006,-87.5807,,,,,,,,,,,,187140,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,CR,Hawthorn,,Fair,,,,,,,6,6-12in,,,,,,,,,Crataegus,0101000020110F00003D0E3A095C9862C196148A0751925341,Yes,N/A,,,,,,Crataegus,41.79662999999999,-87.5787,,,,,,,,,,,,187139,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,CR,Hawthorn,,Fair,,,,,,,6,6-12in,,,,,,,,,Crataegus,0101000020110F000058C31D9A619862C18CADF9A750925341,Yes,N/A,,,,,,Crataegus,41.796619999999976,-87.5791,,,,,,,,,,,,187138,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,CACA,American hornbeam,,Good,,,,,,,3,3-6in,,,,,,,,,Carpinus,0101000020110F000033BD3A15759862C1B680C58C4C925341,Yes,N/A,,,,,,Carpinus caroliniana,41.796509999999984,-87.5805,,,,,,,,,,,,187137,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,CACA,American hornbeam,,Good,,,,,,,3,3-6in,,,,,,,,,Carpinus,0101000020110F0000EDCF01B1739862C118CBA4CD4B925341,Yes,N/A,,,,,,Carpinus caroliniana,41.79649,-87.5804,,,,,,,,,,,,187136,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,MA2,Crabapple,,Good,,,,,,,6,6-12in,,,,,,,,,Malus,0101000020110F000036DCC7BA4C9862C1BD71146E4B925341,Yes,N/A,,,,,,Malus,41.79647999999999,-87.5776,,,,,,,,,,,,187135,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ACSA2,Sugar maple,,Good,,,,,,,12,12-18in,,,,,,,,,Acer,0101000020110F00003D0E3A095C9862C1BD71146E4B925341,Yes,N/A,,,,,,Acer saccharum,41.79647999999999,-87.5787,,,,,,,,,,,,187134,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,GLTR,Honey locust,,Good,,,,,,,1,0-3in,,,,,,,,,Gleditsia,0101000020110F0000E59D8F62649862C1B16D3C4B69925341,Yes,N/A,,,,,,Gleditsia triacanthos,41.79728,-87.5793,,,,,,,,,,,,187133,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,CEOC,Common hackberry,,Good,,,,,,,36,>30in,,,,,,,,,Celtis,0101000020110F00005091AB4B529862C16019840E4B925341,Yes,N/A,,,,,,Celtis occidentalis,41.79647,-87.578,,,,,,,,,,,,187132,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,,Unknown; Broadleaf Deciduous,,Good,,,,,,,3,3-6in,,,,,,,,,,0101000020110F0000A6E2C84C729862C16019840E4B925341,No,N/A,,,,,,,41.79647,-87.5803,,,,,,,,,,,,187131,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ACSA2,Sugar maple,,Good,,,,,,,12,12-18in,,,,,,,,,Acer,0101000020110F000061141D8E489862C16019840E4B925341,Yes,N/A,,,,,,Acer saccharum,41.79647,-87.5773,,,,,,,,,,,,187130,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ACSA2,Sugar maple,,Good,,,,,,,6,6-12in,,,,,,,,,Acer,0101000020110F00001B27E429479862C16019840E4B925341,Yes,N/A,,,,,,Acer saccharum,41.79647,-87.5772,,,,,,,,,,,,187129,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,CACA,American hornbeam,,Good,,,,,,,3,3-6in,,,,,,,,,Carpinus,0101000020110F00007AAA7379769862C1F8C1F3AE4A925341,Yes,N/A,,,,,,Carpinus caroliniana,41.79645999999999,-87.5806,,,,,,,,,,,,187128,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,CR,Hawthorn,,Good,,,,,,,6,6-12in,,,,,,,,,Crataegus,0101000020110F00002DAA556C3D9862C1662017E636925341,Yes,N/A,,,,,,Crataegus,41.79592999999997,-87.5765,,,,,,,,,,,,187127,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,GIBI,Ginkgo,,Good,,,,,,,12,12-18in,,,,,,,,,Ginkgo,0101000020110F00007AAA7379769862C1F00B068A33925341,Yes,N/A,,,,,,Ginkgo biloba,41.79583999999997,-87.5806,,,,,,,,,,,,187126,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,CR,Hawthorn,,Fair,,,,,,,3,3-6in,,,,,,,,,Crataegus,0101000020110F00004640AC576B9862C1F00B068A33925341,Yes,N/A,,,,,,Crataegus,41.79583999999997,-87.5798,,,,,,,,,,,,187125,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,CR,Hawthorn,,Poor,,,,,,,3,3-6in,,,,,,,,,Crataegus,0101000020110F0000CC073977369862C15B08B5AF2E925341,Yes,N/A,,,,,,Crataegus,41.79571000000001,-87.576,,,,,,,,,,,,187124,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,CR,Hawthorn,,Poor,,,,,,,3,3-6in,,,,,,,,,Crataegus,0101000020110F0000CC073977369862C1B0BA34B32B925341,Yes,N/A,,,,,,Crataegus,41.79563,-87.576,,,,,,,,,,,,187123,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,CR,Hawthorn,,Good,,,,,,,6,6-12in,,,,,,,,,Crataegus,0101000020110F000074978ED03E9862C15FB5A4532B925341,Yes,N/A,,,,,,Crataegus,41.79562000000001,-87.5766,,,,,,,,,,,,187122,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,TIAM,American linden,,Poor,,,,,,,12,12-18in,,,,,,,,,Tilia,0101000020110F0000A1CFE3A33A9862C14EABF4342A925341,Yes,N/A,,,,,,Tilia americana,41.795590000000004,-87.5763,,,,,,,,,,,,187121,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,TICO,Littleleaf linden,,Good,,,,,,,1,0-3in,,,,,,,,,Tilia,0101000020110F0000B15255E6309862C179BB66C735925341,Yes,N/A,,,,,,Tilia cordata,41.79590000000001,-87.5756,,,,,,,,,,,,187120,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ACSA2,Sugar maple,,Good,,,,,,,12,12-18in,,,,,,,,,Acer,0101000020110F000061141D8E489862C1F9C0C4122C925341,Yes,N/A,,,,,,Acer saccharum,41.79564,-87.5773,,,,,,,,,,,,187119,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ACSA2,Sugar maple,,Fair,,,,,,,6,6-12in,,,,,,,,,Acer,0101000020110F000061141D8E489862C13CC9547926925341,Yes,N/A,,,,,,Acer saccharum,41.795489999999994,-87.5773,,,,,,,,,,,,187118,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ACSA2,Sugar maple,,Fair,,,,,,,6,6-12in,,,,,,,,,Acer,0101000020110F00008E4C7261449862C199D1C41926925341,Yes,N/A,,,,,,Acer saccharum,41.795479999999976,-87.577,,,,,,,,,,,,187117,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,GLTR,Honey locust,,Good,,,,,,,24,24-30in,,,,,,,,,Gleditsia,0101000020110F0000B133C840599862C16A781DD842925341,Yes,N/A,,,,,,Gleditsia triacanthos,41.79624999999999,-87.5785,,,,,,,,,,,,187116,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,GLTR,Honey locust,,Good,,,,,,,1,0-3in,,,,,,,,,Gleditsia,0101000020110F0000861A0013359862C183368D7842925341,Yes,N/A,,,,,,Gleditsia triacanthos,41.79623999999998,-87.5759,,,,,,,,,,,,187115,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,CR,Hawthorn,,Good,,,,,,,6,6-12in,,,,,,,,,Crataegus,0101000020110F000011D6E435609862C183368D7842925341,Yes,N/A,,,,,,Crataegus,41.79623999999998,-87.579,,,,,,,,,,,,187114,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,CASP,Northern catalpa,,Good,,,,,,,3,3-6in,,,,,,,,,Catalpa,0101000020110F0000FF5273F3699862C183368D7842925341,Yes,N/A,,,,,,Catalpa speciosa,41.79623999999998,-87.5797,,,,,,,,,,,,187113,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,MO,Mulberry,,Good,,,,,,,36,>30in,,,,,,,,,Morus,0101000020110F0000B133C840599862C199F5FC1842925341,Yes,N/A,,,,,,Morus,41.796229999999994,-87.5785,,,,,,,,,,,,187112,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ACRU,Red maple,,Fair,,,,,,,3,3-6in,,,,,,,,,Acer,0101000020110F0000CC073977369862C18DD0EEB544925341,Yes,N/A,,,,,,Acer rubrum,41.79629999999998,-87.576,,,,,,,,,,,,187111,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ACSA2,Sugar maple,,Good,,,,,,,6,6-12in,,,,,,,,,Acer,0101000020110F0000CBE8ABD15E9862C156CF19DF3C925341,Yes,N/A,,,,,,Acer saccharum,41.79609000000001,-87.5789,,,,,,,,,,,,187110,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ACSA2,Sugar maple,,Good,,,,,,,6,6-12in,,,,,,,,,Acer,0101000020110F0000CBE8ABD15E9862C1149D897F3C925341,Yes,N/A,,,,,,Acer saccharum,41.79608,-87.5789,,,,,,,,,,,,187109,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ACSA2,Sugar maple,,Good,,,,,,,6,6-12in,,,,,,,,,Acer,0101000020110F0000CBE8ABD15E9862C1CA6BF91F3C925341,Yes,N/A,,,,,,Acer saccharum,41.79606999999999,-87.5789,,,,,,,,,,,,187108,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,CR,Hawthorn,,Good,,,,,,,12,12-18in,,,,,,,,,Crataegus,0101000020110F0000B9653A8F689862C1793B69C03B925341,Yes,N/A,,,,,,Crataegus,41.79605999999998,-87.5796,,,,,,,,,,,,187107,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ACSA2,Sugar maple,,Good,,,,,,,6,6-12in,,,,,,,,,Acer,0101000020110F000084FB726D5D9862C1793B69C03B925341,Yes,N/A,,,,,,Acer saccharum,41.79605999999998,-87.5788,,,,,,,,,,,,187106,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ACSA2,Sugar maple,,Fair,,,,,,,12,12-18in,,,,,,,,,Acer,0101000020110F0000E7BC1C083C9862C17F9876AB4D925341,Yes,N/A,,,,,,Acer saccharum,41.79654,-87.5764,,,,,,,,,,,,187105,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ACSA2,Sugar maple,,Fair,,,,,,,3,3-6in,,,,,,,,,Acer,0101000020110F0000B15255E6309862C1B680C58C4C925341,Yes,N/A,,,,,,Acer saccharum,41.796509999999984,-87.5756,,,,,,,,,,,,187104,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ACSA2,Sugar maple,,Fair,,,,,,,12,12-18in,,,,,,,,,Acer,0101000020110F00002DAA556C3D9862C1F8C1F3AE4A925341,Yes,N/A,,,,,,Acer saccharum,41.79645999999999,-87.5765,,,,,,,,,,,,187103,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,MO,Mulberry,,Fair,,,,,,,24,24-30in,,,,,,,,,Morus,0101000020110F00008C2DE5BB6C9862C1A7C1429049925341,Yes,N/A,,,,,,Morus,41.796429999999994,-87.5799,,,,,,,,,,,,187102,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ACSA2,Sugar maple,,Fair,,,,,,,6,6-12in,,,,,,,,,Acer,0101000020110F0000BA84C734409862C16A781DD842925341,Yes,N/A,,,,,,Acer saccharum,41.79624999999999,-87.5767,,,,,,,,,,,,187101,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,TIAM,American linden,,Fair,,,,,,,24,24-30in,,,,,,,,,Tilia,0101000020110F00006A468FDC579862C110AE245728925341,Yes,N/A,,,,,,Tilia americana,41.79554000000001,-87.5784,,,,,,,,,,,,187100,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ACSA2,Sugar maple,,Good,,,,,,,12,12-18in,,,,,,,,,Acer,0101000020110F000074978ED03E9862C18147694850925341,Yes,N/A,,,,,,Acer saccharum,41.796609999999994,-87.5766,,,,,,,,,,,,187099,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,CACA,American hornbeam,,Good,,,,,,,1,0-3in,,,,,,,,,Carpinus,0101000020110F0000C097ACDD779862C1149D897F3C925341,Yes,N/A,,,,,,Carpinus caroliniana,41.79608,-87.5807,,,,,,,,,,,,187098,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,TICO,Littleleaf linden,,Good,,,,,,,24,24-30in,,,,,,,,,Tilia,0101000020110F0000E7BC1C083C9862C15DADE5DF20925341,Yes,N/A,,,,,,Tilia cordata,41.79533999999998,-87.5764,,,,,,,,,,,,187097,,,,,Good,,,,,,Alive,,,,,,,molly
